Epoch, Error
388,0.018443296118153
389,0.018345417386662
390,0.018248192518106
391,0.018151617842524
392,0.018055689677106
393,0.017960404327157
394,0.017865758087043
395,0.017771747241113
396,0.017678368064611
397,0.017585616824573
398,0.017493489780695
399,0.017401983186199
400,0.017311093288672
401,0.017220816330889
402,0.017131148551625
403,0.017042086186444
404,0.016953625468475
405,0.016865762629167
406,0.016778493899036
407,0.016691815508385
408,0.016605723688017
409,0.016520214669923
410,0.016435284687964
411,0.016350929978528
412,0.016267146781177
413,0.016183931339275
414,0.016101279900603
415,0.016019188717955
416,0.015937654049726
417,0.015856672160474
418,0.015776239321479
419,0.015696351811279
420,0.015617005916194
421,0.015538197930835
422,0.015459924158601
423,0.015382180912161
424,0.015304964513920
425,0.015228271296473
426,0.015152097603045
427,0.015076439787922
428,0.015001294216859
429,0.014926657267487
430,0.014852525329698
431,0.014778894806021
432,0.014705762111987
433,0.014633123676480
434,0.014560975942076
435,0.014489315365369
436,0.014418138417294
437,0.014347441583421
438,0.014277221364260
439,0.014207474275534
440,0.014138196848458
441,0.014069385629995
442,0.014001037183112
443,0.013933148087014
444,0.013865714937383
445,0.013798734346591
446,0.013732202943917
447,0.013666117375744
448,0.013600474305758
449,0.013535270415122
450,0.013470502402661
451,0.013406166985020
452,0.013342260896826
453,0.013278780890833
454,0.013215723738069
455,0.013153086227960
456,0.013090865168466
457,0.013029057386188
458,0.012967659726485
459,0.012906669053575
460,0.012846082250629
461,0.012785896219862
462,0.012726107882611
463,0.012666714179418
464,0.012607712070089
465,0.012549098533764
466,0.012490870568970
467,0.012433025193673
468,0.012375559445320
469,0.012318470380883
470,0.012261755076885
471,0.012205410629433
472,0.012149434154242
473,0.012093822786647
474,0.012038573681619
475,0.011983684013774
476,0.011929150977374
477,0.011874971786326
478,0.011821143674174
479,0.011767663894093
480,0.011714529718871
481,0.011661738440893
482,0.011609287372117
483,0.011557173844047
484,0.011505395207704
485,0.011453948833594
486,0.011402832111668
487,0.011352042451284
488,0.011301577281160
489,0.011251434049333
490,0.011201610223103
491,0.011152103288984
492,0.011102910752645
493,0.011054030138858
494,0.011005458991427
495,0.010957194873135
496,0.010909235365670
497,0.010861578069560
498,0.010814220604102
499,0.010767160607288
500,0.010720395735731
501,0.010673923664589
502,0.010627742087480
503,0.010581848716411
504,0.010536241281686
505,0.010490917531826
506,0.010445875233483
507,0.010401112171350
508,0.010356626148074
509,0.010312414984166
510,0.010268476517904
511,0.010224808605247
512,0.010181409119734
513,0.010138275952393
514,0.010095407011639
515,0.010052800223183
516,0.010010453529925
517,0.009968364891862
518,0.009926532285981
519,0.009884953706160
520,0.009843627163068
521,0.009802550684055
522,0.009761722313056
523,0.009721140110482
524,0.009680802153114
525,0.009640706534002
526,0.009600851362354
527,0.009561234763432
528,0.009521854878445
529,0.009482709864442
530,0.009443797894200
531,0.009405117156121
532,0.009366665854124
533,0.009328442207531
534,0.009290444450964
535,0.009252670834232
536,0.009215119622224
537,0.009177789094801
538,0.009140677546683
539,0.009103783287344
540,0.009067104640900
541,0.009030639945999
542,0.008994387555717
543,0.008958345837442
544,0.008922513172769
545,0.008886887957390
546,0.008851468600988
547,0.008816253527124
548,0.008781241173129
549,0.008746429990000
550,0.008711818442289
551,0.008677405007995
552,0.008643188178459
553,0.008609166458252
554,0.008575338365074
555,0.008541702429645
556,0.008508257195598
557,0.008475001219375
558,0.008441933070117
559,0.008409051329568
560,0.008376354591961
561,0.008343841463920
562,0.008311510564352
563,0.008279360524346
564,0.008247389987071
565,0.008215597607672
566,0.008183982053168
567,0.008152542002351
568,0.008121276145684
569,0.008090183185204
570,0.008059261834417
571,0.008028510818203
572,0.007997928872716
573,0.007967514745281
574,0.007937267194306
575,0.007907184989175
576,0.007877266910155
577,0.007847511748304
578,0.007817918305369
579,0.007788485393693
580,0.007759211836123
581,0.007730096465916
582,0.007701138126640
583,0.007672335672092
584,0.007643687966194
585,0.007615193882911
586,0.007586852306157
587,0.007558662129702
588,0.007530622257088
589,0.007502731601535
590,0.007474989085857
591,0.007447393642371
592,0.007419944212810
593,0.007392639748240
594,0.007365479208971
595,0.007338461564473
596,0.007311585793291
597,0.007284850882961
598,0.007258255829927
599,0.007231799639460
